date,equity,daily_return
2026-02-17,1.0,0.0
2026-02-18,0.9995,-0.0004999999999999449
2026-02-19,0.9949372194032458,-0.004565063128318503
2026-02-20,1.0132115996939906,0.01836737025649282
2026-02-23,1.0065671449364093,-0.006557815524011024
2026-02-24,1.007624104334101,0.0010500634786350105
2026-02-25,1.0123306259866331,0.004670910146242102
2026-02-26,0.992198789249289,-0.01988662223640958
2026-02-27,0.9941320915566888,0.0019485029898722583
2026-03-02,0.9925013218547316,-0.0016403953919278402
2026-03-03,0.9672769960517108,-0.02541490398812063
2026-03-04,0.9830693748560642,0.016326635357623243
2026-03-05,0.9721441579469152,-0.01111337326600026
2026-03-06,0.9358815661603272,-0.03730166096268217
2026-03-09,0.9645559785192643,0.0306389327407961
2026-03-10,0.9711126857055374,0.00679764299044483
2026-03-11,0.9790290952082076,0.008151895881082671
2026-03-12,0.9562899619311487,-0.02322620787099594
2026-03-13,0.9706038572586425,0.014968153904479031
2026-03-16,0.984792838829648,0.014618715416071515
2026-03-17,1.0009738172166522,0.016430844893464247
2026-03-18,0.9897188331663183,-0.011244034416035054
2026-03-19,0.9844895695282291,-0.005283585057545781
2026-03-20,0.9724045551885124,-0.012275411252460344
2026-03-23,0.9717385325775466,-0.0006849233761936357
2026-03-24,0.9850249721321502,0.01367285448623834
2026-03-25,0.977263475943689,-0.00787949179771652
2026-03-26,0.9563607022378571,-0.021389087201532098
2026-03-27,0.938325053125725,-0.018858626321563765
2026-03-30,0.906037796789585,-0.03440945781910598
2026-03-31,0.9394647269514463,0.0368935272681834
2026-04-01,0.9496609783936486,0.010853256274228729
2026-04-02,0.9476307671486597,-0.002137827383855484
2026-04-06,0.9563213520137205,0.009170855533965128
2026-04-07,0.958589789350605,0.0023720450579796104
2026-04-08,0.9959710895609858,0.03899613852105044
2026-04-09,1.0108987920616153,0.014988088165500235
2026-04-10,1.0128818933167192,0.001961720867288408
2026-04-13,1.0226690762880977,0.009662708985082258
2026-04-14,1.0464795998792864,0.023282725705965346
2026-04-15,1.0495089864261828,0.002894835739985613
2026-04-16,1.0333643828881944,-0.015383006479024464
2026-04-17,1.043771830920428,0.010071421276534931
2026-04-20,1.0472657342372202,0.0033473822662095642
2026-04-21,1.046574313628193,-0.0006602150594861023
2026-04-22,1.0720347078832366,0.02432736397550128
2026-04-23,1.0771570847966125,0.004778181970889861
2026-04-24,1.0947460626935972,0.016329074138992317
2026-04-27,1.101354131118486,0.0060361655091316635
2026-04-28,1.0832812374809317,-0.01640970249886864
2026-04-29,1.0919084570971533,0.007963970313271007
2026-04-30,1.102687258546228,0.009871524832521406
2026-05-01,1.1110688920741707,0.007601097648478383
2026-05-04,1.115499773635574,0.003987944935738064
2026-05-05,1.1337564666378417,0.01636637983597833
2026-05-06,1.1584193698918621,0.02175326357975127
2026-05-07,1.144395604136421,-0.012105948950724366
2026-05-08,1.1815086875510812,0.03243029183309942
2026-05-11,1.187965666818537,0.005465029022206469
2026-05-12,1.1747297970230173,-0.011141626534516225
2026-05-13,1.2036959643492255,0.02465772758945417
2026-05-14,1.2110499677420212,0.006109519023578036
2026-05-15,1.1779741559059056,-0.027311682190772735
2026-05-18,1.1659072326223445,-0.010243792890584413
2026-05-19,1.154388507714435,-0.009879623854808672
2026-05-20,1.1592419309248072,0.004204323915162345
2026-05-21,1.1509303121691132,-0.007169874151345845
2026-05-22,1.1548459964899693,0.003402190627403323
2026-05-26,1.1831938969589582,0.024546909765587044
2026-05-27,1.1736714473943657,-0.008048088812042553
2026-05-28,1.1793886161696208,0.004871183317910255
2026-05-29,1.1817870786881608,0.0020336490327756973
2026-06-01,1.2023579869274597,0.017406611233331093
2026-06-02,1.2411739227252414,0.03228317707355455
2026-06-03,1.2468383741355058,0.0045637853861986155
2026-06-04,1.2323851576099307,-0.011591892602436316
2026-06-05,1.1590170162388913,-0.059533450981614
2026-06-08,1.1901867893408153,0.026893283416211222
2026-06-09,1.1901867893408153,0.0
2026-06-10,1.1901867893408153,0.0
2026-06-11,1.1901867893408153,0.0
2026-06-12,1.1901867893408153,0.0
2026-06-15,1.1901867893408153,0.0
2026-06-16,1.1901867893408153,0.0
2026-06-17,1.1901867893408153,0.0
2026-06-18,1.1901867893408153,0.0
2026-06-22,1.1901867893408153,0.0
2026-06-23,1.1901867893408153,0.0
2026-06-24,1.1901867893408153,0.0
2026-06-25,1.1901867893408153,0.0
2026-06-26,1.1901867893408153,0.0
2026-06-29,1.1901867893408153,0.0
2026-06-30,1.1901867893408153,0.0
2026-07-01,1.1901867893408153,0.0
2026-07-02,1.1901867893408153,0.0
2026-07-06,1.1901867893408153,0.0
2026-07-07,1.1901867893408153,0.0
2026-07-08,1.1901867893408153,0.0
2026-07-09,1.1901867893408153,0.0
2026-07-10,1.1901867893408153,0.0
2026-07-13,1.1901867893408153,0.0
2026-07-14,1.1901867893408153,0.0
2026-07-15,1.1901867893408153,0.0
2026-07-16,1.1901867893408153,0.0
2026-07-17,1.1901867893408153,0.0
2026-07-20,1.1901867893408153,0.0
2026-07-21,1.1901867893408153,0.0
2026-07-22,1.1901867893408153,0.0
